GEOID10,Shape_Leng,Shape_Area,State,County,LIFEEXP,LIFEEXP_SE,NEG_LIFEEXP,LOWINCPCT,LESSHSPCT,LINGISOPCT,UNEMPPCT,P_NEG_LIFEEXP,P_LWINCPCT,P_LESHSPCT,P_LNGISPCT,P_UNEMPPCT,Perimeter_km,Area_ha,Perimeter,Area,Shape_Index,Index_1,Index_2,P_Index_1,P_Index_2,PCA_Index_V1,PCA_Index_V2
23005011202,29283.508125,14150648.0475,Maine,"Cumberland County, ME",79.2,2.0096,70.8,26.0813068498236,6.6583850931677,2.1956856702619003,5.9090909090909,43.028312705717646,44.6189847513709,35.0442579608604,53.3213269969723,65.172732208791,29.283508125018617,1415.0648047451623,18.195922727150943,5.4635923752852404,0.01650175453274264,22.32889370446882,48.23712292474245,0.3939204384671522,0.46514156352858826,-49.52763451333016,-100.94784529452043
23005011300,52828.069982,100462938.379,Maine,"Cumberland County, ME",82.2,2.5448,67.8,8.504058755315,5.2401746724891,0,3.9850560398506,15.254010097850855,6.78604933227666,26.143980089864,22.214977696134895,40.1764486406134,52.82806998201428,10046.2938378711,32.82583067279419,38.7889333607958,0.03599783545241531,17.105857893530942,22.11509317134796,0.07174240054808394,0.08047004155310308,-36.40911425826965,-45.914160287480016
23005011201,56656.5335942,70923231.9578,Maine,"Cumberland County, ME",81.3,1.1534,68.7,21.7640839752303,5.2660856666049,0,1.3337285121517,22.30984614926351,35.3492760885908,26.2940930833541,22.214977696134895,4.98099420332972,56.656533594205534,7092.323195776397,35.204726935965084,27.383596006036587,0.022094720842814,19.412779630797377,22.229837444134603,0.20660381573656225,0.08181046423305482,-43.00790596080357,-50.23501498843551
23005011100,54146.6228392,85543578.504,Maine,"Cumberland County, ME",80.3,1.7893,69.7,28.2495256166982,8.3683360258481,0.321199143469,3.7489102005231,31.931846953517116,49.2797207279754,44.6216654113122,24.446336410378095,36.6145747136509,54.1466228391873,8554.357850400891,33.645141180208654,33.02853987335842,0.02917727070723447,22.07759419730768,37.37882884336675,0.377194942138421,0.2952057548813726,-49.69755011803015,-85.49082849092915
23005016500,105653.673971,410578957.59,Maine,"Cumberland County, ME",79.9,2.1287,70.1,26.560983500485204,10.9583333333333,0,1.8518518518519,35.89949808617428,45.6896292958566,56.7003304061998,22.214977696134895,9.53506747388442,105.65367397144487,41057.89575899926,65.65012904931069,158.52532368969685,0.03678133434179782,21.89423373713408,34.00790059165,0.3648630534828649,0.2437335239712256,-49.37916637851541,-79.94697681678183
23005016000,108923.445491,336073903.737,Maine,"Cumberland County, ME",79,1.9531,71,33.9930822444273,6.2822315986873,0,2.7657447517494003,45.0657551792443,60.4858432589445,32.7507383003309,22.214977696134895,21.4812996973485,108.92344549115276,33607.39037374583,67.68187024828308,129.75877937427728,0.02832644343287137,22.8082117189728,36.39972282640062,0.4249586703007015,0.2800440850125851,-51.80987823386424,-84.35812022540443
23005015000,82499.2417987,170904558.076,Maine,"Cumberland County, ME",83.6,3.2715,66.4,34.756097560975604,9.6153846153846,0,1.9551049963794,8.148280535573328,61.888831102455,50.8065646334671,22.214977696134895,10.7610939582681,82.49924179866103,17090.455807592996,51.26263637567581,65.98657794851333,0.02511040579675133,22.54531743454792,30.763949585179688,0.4080991317039751,0.19507618068897725,-51.7617517551389,-74.05846358151534
23017966500,70184.9760016,238792780.758,Maine,"Oxford County, ME",NA,NA,NA,40.2605459057072,5.5408970976253,0,6.4102564102564,NA,70.9155563705287,28.0724791060804,22.214977696134895,69.9680310342681,70.18497600161938,23879.278075844108,43.610908723102234,92.19835104724652,0.04847668140747784,NA,NA,NA,NA,NA,NA
23023990000,131350.960775,308923439.497,Maine,Sagadahoc County,NA,NA,NA,0,0,0,0,NA,0.150073056443345,0.372078526526135,22.214977696134895,0.49982585923291,131.3509607752651,30892.34394966501,81.61767784788722,119.27593301175692,0.01790541346098214,NA,NA,NA,NA,NA,NA
23005002300,12112.7579441,6421641.848989999,Maine,"Cumberland County, ME",NA,NA,NA,39.1482649842271,14.9762282091917,6.4214046822742,4.2639593908629,NA,69.1383379729105,70.466233803142,76.4790211211553,44.3064514469988,12.112757944111816,642.1641848986336,7.526516516490704,2.479408245140605,0.04376833270690599,NA,NA,NA,NA,NA,NA
23005001700,9136.64624444,3732059.90803,Maine,"Cumberland County, ME",NA,NA,NA,16.7390360399478,2.9293509477312,0,1.7601043024772,NA,24.176722627046,11.5704026631706,22.214977696134895,8.595516437872,9.136646244442757,373.2059908025949,5.677247013555639,1.4409554947040326,0.04470694423040256,NA,NA,NA,NA,NA,NA
23005001200,2602.43915803,323624.000206,Maine,"Cumberland County, ME",NA,NA,NA,30.7387862796833,5.6213017751479,4.6757164404223,2.1256931608133,NA,54.1983265572563,28.5168113717979,69.9664094682238,12.7518639762966,2.6024391580328237,32.36240002060377,1.617080222066014,0.12495184772145054,0.04778367542183191,NA,NA,NA,NA,NA,NA
23005001100,3944.4509947,643551.924682,Maine,"Cumberland County, ME",NA,NA,NA,46.0102489019033,5.4858205485821,7.0985527222605,1.9387116948092,NA,78.9112875697174,27.703835165577,78.3784959648431,10.5537959916021,3.9444509946990034,64.35519246817736,2.4509674590271144,0.24847663350829305,0.04136285083928399,NA,NA,NA,NA,NA,NA
23005001000,4514.74406886,911539.683382,Maine,"Cumberland County, ME",NA,NA,NA,48.690185120502896,6.363636363636401,8.4788029925187,3.5254883277750997,NA,82.0886756577133,33.2119084517772,81.6569333173447,33.1069846840084,4.514744068862761,91.15396833824576,2.805331036813323,0.3519472215829162,0.04472077363690922,NA,NA,NA,NA,NA,NA
23005000600,5530.14494136,1199642.96267,Maine,"Cumberland County, ME",NA,NA,NA,56.2519987208186,7.840616966581,10.6749311294765,6.6704035874439,NA,89.1990543565827,41.8592942723854,85.3628921826377,72.1940985471079,5.530144941364669,119.96429626738257,3.4362716923607057,0.46318445077218057,0.03922644787543582,NA,NA,NA,NA,NA,NA
23005000500,9313.42813245,3024691.76724,Maine,"Cumberland County, ME",NA,NA,NA,59.0685176892073,27.251184834123197,16.7647058823529,3.7953795379538,NA,91.3387212697839,90.6130934821209,91.8067176075994,37.3130821979236,9.31342813244732,302.4691767243284,5.787094152086925,1.1678392976549603,0.03487080625679969,NA,NA,NA,NA,NA,NA
23005000300,17655.7959414,5481785.18157,Maine,"Cumberland County, ME",NA,NA,NA,52.9137529137529,11.2688960146587,5.4794520547945,5.9927360774818,NA,86.3627615732516,58.0382867138634,73.2768851732653,66.0430766108222,17.655795941388924,548.1785181569775,10.970799579896775,2.116527781663678,0.01758520400798216,NA,NA,NA,NA,NA,NA
23005004600,54106.3900329,106688158.986,Maine,"Cumberland County, ME",NA,NA,NA,12.6001067805659,2.372751626483,0,2.8213166144201,NA,14.9720098311473,8.44924502244618,22.214977696134895,22.3022249001926,54.10639003293245,10668.815898646406,33.62014168115327,41.19250298763797,0.03644341807707273,NA,NA,NA,NA,NA,NA
23005004100,69541.2965445,134744079.018,Maine,"Cumberland County, ME",NA,NA,NA,18.455127251079,4.0582959641256,0,2.6578947368421,NA,27.9868934051138,18.7265354988123,22.214977696134895,19.9241158308252,69.54129654447195,13474.40790183261,43.21094497513508,52.0249475692343,0.02786275930680441,NA,NA,NA,NA,NA,NA
23005004002,38477.905426800004,66188107.6424,Maine,"Cumberland County, ME",NA,NA,NA,19.2029567732604,3.3514492753623,1.7649267743147,2.2807794508414,NA,29.7114058760541,14.1485554852494,48.7287879482504,14.6876614115956,38.47790542681675,6618.810764237027,23.90905457296655,25.555355418124304,0.0447051049519817,NA,NA,NA,NA,NA,NA
